461	0.2
462	6
463	76.8
464	1.4
465	0
466	0
467	6.6
468	7.8
469	0
470	0.2
471	34.6
472	0
473	0
474	6
475	0
476	0
477	0
478	0
479	32.8
480	14.4
481	17.6
482	0
483	0
484	0
485	0
486	0
487	0
488	1.2
489	1.4
490	0.2
491	0
492	0
493	0
494	0
495	6.4
496	0.2
497	0
498	0
499	0
500	0
501	0
502	3.4
503	1.8
504	0
505	0
506	0
507	2
508	0.6
509	0
510	0
511	4.8
512	0
513	0
514	0
515	0
516	0
517	0
518	5.8
519	0.4
520	0
521	0
522	0
523	0
524	0
525	20
526	8.8
527	0
528	0
529	0
530	0
531	0
532	0
533	11.2
534	10.6
535	32
536	0
537	0
538	0
539	0
540	0
541	4
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	9.6
550	11.4
551	26.2
552	15.6
553	0
554	6.4
555	20.4
556	13.8
557	4.6
558	0.2
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	1.4
575	0
576	0.4
577	0
578	0.2
579	3.2
580	0
581	0
582	0.6
583	1.2
584	0
585	4.2
586	25.4
587	7
588	0
589	4.4
590	0.2
591	0.2
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	1.6
606	35.4
607	1.6
608	0
609	0.2
610	10.2
611	0
612	1.8
613	0
614	10.2
615	12.2
616	0
617	0
618	0
619	0
620	0
621	0
622	0.4
623	0
624	0
625	0
626	0
627	0.2
628	0
629	0
630	7
631	8.4
632	0
633	0
634	0
635	0.6
636	0
637	0.2
638	0
639	0
640	0
641	0
642	2.2
643	2.2
644	8.2
645	0
646	0.2
647	0
648	0
649	0.2
650	0
651	1
652	0
653	64
654	34
655	0.2
656	0.2
657	0
658	2.6
659	0
660	0
661	0
662	0
663	0.2
664	9
665	10
666	0
667	0.2
668	0
669	2.4
670	1.6
671	0
672	0.8
673	0.2
674	0
675	20.8
676	4.6
677	0
678	0
679	14
680	0
681	0.2
682	0
683	0
684	0.2
685	0
686	0
687	0.2
688	0
689	0.2
690	0.2
691	0
692	6.4
693	0
694	0.2
695	0
696	0
697	0.2
698	21.6
699	1
700	2
701	0.2
702	0.2
703	0
704	0
705	0
706	0
707	3.2
708	0
709	9
710	14.4
711	0
712	0.2
713	0
714	0
715	29.2
716	0
717	2.8
718	0.2
719	2
720	1.8
721	0
722	0
723	0.2
724	0
725	1
726	0
727	0
728	4.8
729	0
730	0
731	0
732	4
733	0
734	4
735	0
736	0
737	0
738	0
739	0
740	0
741	24
742	0
743	0
744	0
745	0.4
746	10.4
747	38.6
748	10.4
749	0
750	0
751	0.2
752	0
753	11.2
754	0
755	0.2
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0.6
768	4.6
769	0
770	0
771	0
772	0
773	17.6
774	0
775	0
776	0
777	0
778	14.8
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0.2
790	0
791	0
792	1.4
793	0
794	0
795	0.4
796	0.2
797	0
798	0
799	43.4
800	0.2
801	0
802	0
803	0
804	0
805	0.2
806	0
807	0
808	0
809	0
810	2.4
811	14.8
812	11.8
813	7.4
814	0
815	0
816	0
817	0
818	29.6
819	5.4
820	0
821	0
822	0
823	0.4
824	0
825	0
826	0
827	0
828	0
829	14.4
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	6.4
839	0
840	0
841	39.8
842	2.6
843	0
844	9.4
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	10.6
855	0.8
856	1.6
857	0.4
858	0
859	0
860	0
861	0
862	1.6
863	11.2
864	0.2
865	0
866	0
867	0
868	10.4
869	7.2
870	8
871	13
872	0
873	0
874	0
875	0
876	0
877	1
878	9.8
879	10
880	3
881	0
882	0
883	0
884	0
885	0
886	0
887	24.8
888	5
889	0
890	0
891	0
892	0.4
893	0
894	0
895	0
896	0
897	0
898	0
899	24.8
900	0
901	0
902	6.6
903	0.4
904	61
905	20.2
906	0.4
907	0
908	0
909	0
910	0
911	5
912	0
913	2.8
914	3.6
915	0
916	6
917	0
918	4
919	0.6
920	0.2
921	0.2
922	0
923	0
924	0
925	3.8
926	0
927	15.2
928	3
929	37
930	7.2
931	9.2
932	0.2
933	0
934	1.4
935	0.4
936	6.8
937	0
938	0
939	0
940	1
941	3.6
942	0
943	0
944	0.8
945	0
946	0
947	0
948	3.2
949	7.6
950	0
951	0
952	0
953	0
954	0
955	1.2
956	0
957	0.2
958	0
959	0.2
960	0
961	0
962	0
963	0
964	0
965	9.4
966	9.8
967	3.4
968	0
969	0
970	0.2
971	0.2
972	2.8
973	3.6
974	0
975	0
976	0
977	21.4
978	0.2
979	0
980	2.2
981	0
982	0
983	0
984	17.6
985	3.2
986	44
987	22.4
988	0
989	0.2
990	0
991	0
992	0.2
993	19.2
994	0
995	0
996	0.2
997	0
998	0
999	0
1000	0.4
1001	0
1002	0.6
1003	0.2
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0.2
1010	5.8
1011	63
1012	68.8
1013	2.8
1014	4
1015	29.8
1016	20.8
1017	18.6
1018	0
1019	0.6
1020	1
1021	0.4
1022	0
1023	0
1024	0
1025	0.6
1026	0
1027	5.4
1028	18.8
1029	5.2
1030	0
1031	0
1032	0
1033	0.2
1034	0.2
1035	0
1036	0
1037	0
1038	10.8
1039	56.6
1040	2.8
1041	20.2
1042	2.2
1043	2.6
1044	0
1045	0
1046	0.2
1047	33.8
1048	0
1049	0.2
1050	0
1051	26.4
1052	12.2
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0.2
1062	2.4
1063	28.8
1064	8.4
1065	4.4
1066	0
1067	24.4
1068	0
1069	0
1070	0
1071	0.2
1072	0
1073	0
1074	0
1075	0
1076	0
1077	1.6
1078	7.2
1079	0.4
1080	2.6
1081	0.6
1082	0
1083	0
1084	0
1085	7
1086	52.6
1087	0.6
1088	0
1089	0
1090	0
1091	5.2
1092	0
1093	5.8
1094	2.2
1095	0
1096	0
1097	0
1098	0.6
1099	0
1100	0
1101	0
1102	0
1103	0
1104	0
1105	0
1106	0
1107	0
1108	0
1109	5.8
1110	22.8
1111	0.4
1112	23.8
1113	14.4
1114	74
1115	16.4
1116	0
1117	0
1118	6.2
1119	0.2
1120	0
1121	0
1122	0
1123	0
1124	0
1125	0.6
1126	1.2
1127	0
1128	4.2
1129	3.6
1130	0.4
1131	0.2
1132	1.4
1133	8
1134	3.8
1135	0
1136	3
1137	22.8
1138	2.6
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	0
1147	0
1148	0
1149	3
1150	7.4
1151	7.6
1152	0.2
1153	51.8
1154	1
1155	0
1156	0.4
1157	0.2
1158	0
1159	0
1160	0
1161	0
1162	10.8
1163	0
1164	0
1165	5.8
1166	0.2
1167	0
1168	0
1169	0
1170	3.8
1171	10.8
1172	0
1173	0
1174	0
1175	0
1176	0
1177	0
1178	0
1179	0
1180	0
1181	8.4
1182	0.2
1183	0
1184	0
1185	0
1186	0
1187	14.6
1188	0.4
1189	0
1190	0
1191	0
1192	0
1193	1
1194	0
1195	5.6
1196	0
1197	0
1198	0
1199	0
1200	0
1201	24.4
1202	0.4
1203	0
1204	0
1205	5.4
1206	24.8
1207	0.4
1208	0
1209	0
1210	0
1211	0
1212	6.2
1213	7.4
1214	0
1215	0
1216	0
1217	0
1218	21.2
1219	6.6
1220	0
1221	0
1222	0
1223	0
1224	7.6
1225	0
1226	1.4
1227	3.6
1228	0
1229	0
1230	0
1231	0
1232	4.6
1233	44.2
1234	7.2
1235	0.4
1236	7.8
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	3
1244	43.2
1245	4.2
1246	1.6
1247	0
1248	0
1249	0.2
1250	1.4
1251	0
1252	0
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	0
1260	1.6
1261	24.6
1262	7
1263	6.8
1264	2.6
1265	1
1266	0
1267	0
1268	0
1269	0
1270	0
1271	3.6
1272	0.4
1273	0
1274	0.4
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	3.8
1284	0
1285	0
1286	0
1287	0
1288	20.4
1289	3
1290	0
1291	0
1292	0.2
1293	0.6
1294	6.8
1295	0.2
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	7.8
1304	25.4
1305	48
1306	0
1307	0
1308	0.2
1309	0
1310	0
1311	0
1312	1
1313	1.6
1314	0.2
1315	0.2
1316	0
1317	0.2
1318	0.2
1319	0.8
1320	27.8
1321	0
1322	0
1323	1.8
1324	144.8
1325	6.4
1326	5
1327	3.8
1328	0
1329	0.2
1330	0
1331	0.4
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0.2
1340	0
1341	0
1342	0
1343	0
1344	39.2
1345	15.8
1346	0
1347	0
1348	0
1349	7.8
1350	3.2
1351	0.8
1352	10.8
1353	0
1354	18
1355	25.4
1356	13.8
1357	0
1358	0
1359	0
1360	7.6
1361	0
1362	0
1363	0
1364	0
1365	0
1366	8.6
1367	1.8
1368	0
1369	0.2
1370	1
1371	0.2
1372	0
1373	26.2
1374	3
1375	0.4
1376	0.2
1377	0
1378	0
1379	8
1380	0.2
1381	0.2
1382	0
1383	0
1384	6
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	1.8
1397	5.4
1398	3.2
1399	0
1400	0
1401	0
1402	0
1403	1.6
1404	39.6
1405	26.2
1406	48.6
1407	0
1408	0
1409	25.8
1410	0
1411	0
1412	0
1413	0
1414	2.8
1415	0
1416	0
1417	0
1418	0
1419	1.8
1420	24.6
1421	0
1422	0
1423	0
1424	6.2
1425	23.2
1426	13.6
1427	5
1428	6.4
1429	0.2
1430	0
1431	11
1432	2.2
1433	0
1434	0
1435	0
1436	0.6
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	7.6
1444	55.8
1445	11.8
1446	0
1447	0
1448	0
1449	18
1450	42
1451	0.2
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	7.8
1460	9.4
1461	1.4
1462	0
1463	0
1464	0
1465	0
1466	0
1467	0
1468	3.6
1469	0
1470	0
1471	0
1472	0
1473	25.4
1474	0
1475	0
1476	0
1477	0
1478	0
1479	17.6
1480	10
1481	0.2
1482	16
1483	19.6
1484	2
1485	0
1486	16
1487	1.6
1488	0
1489	0
1490	29.2
1491	7.2
1492	0.8
1493	1.2
1494	53.6
1495	5.6
1496	0
1497	17.2
1498	0
1499	0
1500	0
1501	8.2
1502	1.2
1503	0
1504	0
1505	0.6
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0
1512	0
1513	0
1514	0
1515	8.2
1516	0.2
1517	0
1518	0.2
1519	2.8
1520	0
1521	0.8
1522	0.6
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	7.8
1531	18
1532	27.6
1533	0.8
1534	0
1535	0
1536	0
1537	0
1538	0
1539	2.6
1540	0.4
1541	4
1542	0
1543	0
1544	29.8
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	10.2
1554	7.4
1555	0
1556	0
1557	0
1558	3.2
1559	8.8
1560	0
1561	0
1562	0.2
1563	47.8
1564	19.8
1565	0.8
1566	0
1567	0
1568	0
1569	11
1570	2.6
1571	16.8
1572	0.2
1573	0
1574	1.4
1575	0
1576	0
1577	0
1578	0
1579	30.6
1580	17.6
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	8.8
1590	8.8
1591	2.8
1592	4.4
1593	0.2
1594	0
1595	0
1596	1.6
1597	0
1598	0
1599	0
1600	0
1601	0
1602	15.8
1603	12.6
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	8.6
1611	37.6
1612	2
1613	0
1614	19.8
1615	4.2
1616	0
1617	0.2
1618	1.8
1619	2.2
1620	0
1621	12.6
1622	41
1623	0
1624	0
1625	2.8
1626	0.2
1627	2.4
1628	1.6
1629	1.8
1630	0
1631	0
1632	0.8
1633	0
1634	2.8
1635	1.8
1636	0.8
1637	0.6
1638	0
1639	0
1640	2.6
1641	0
1642	0
1643	0
1644	0.2
1645	0
1646	0
1647	0
1648	0
1649	0
1650	0
1651	1
1652	0
1653	0
1654	0
1655	24.4
1656	0.2
1657	0.2
1658	0
1659	0.2
1660	0
1661	0
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	3.8
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0.2
1680	0
1681	0
1682	0
1683	0
1684	0.2
1685	0
1686	8.2
1687	0
1688	0
1689	0
1690	0.2
1691	0.2
1692	0.6
1693	19.8
1694	22.6
1695	5.2
1696	1.2
1697	0
1698	0
1699	9.4
1700	0.2
1701	0
1702	0.2
1703	0
1704	0
1705	0.2
1706	0
1707	2.6
1708	0
1709	0
1710	0.2
1711	36.4
1712	0
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1720	16
1721	1.2
1722	0
1723	0
1724	0.8
1725	0
1726	0
1727	0
1728	3
1729	2.6
1730	0.2
1731	0.2
1732	0
1733	0
1734	12.2
1735	15.8
1736	0
1737	0
1738	0
1739	0
1740	0
1741	4.8
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0
1748	14.6
1749	4.6
1750	16
1751	1.4
1752	0
1753	0
1754	0
1755	0
1756	0
1757	3.6
1758	4.6
1759	0
1760	1
1761	0
1762	0.2
1763	11.4
1764	0
1765	0
1766	0
1767	0
1768	0
1769	0.2
1770	0
1771	0
1772	0
1773	0
1774	15.4
1775	2.8
1776	0.4
1777	0
1778	17
1779	0
1780	60.6
1781	28.4
1782	78.8
1783	1
1784	0
1785	0
1786	0.4
1787	0
1788	0
1789	17.4
1790	20.8
1791	20.2
1792	0.8
1793	6
1794	0
1795	0
1796	0
1797	0
1798	0.6
1799	0
1800	0
1801	0
1802	0.2
1803	0
1804	0
1805	21
1806	26.4
1807	4.6
1808	0.2
1809	0
1810	0.2
1811	32
1812	1.6
1813	8
1814	23.4
1815	48.8
1816	21
1817	2.8
1818	0.2
1819	0
1820	0
1821	14.2
1822	0.2
1823	0
1824	0
1825	0
1826	0
1827	12
1828	0
1829	0
1830	35.4
1831	45.6
1832	2
1833	0
1834	3.2
1835	9
1836	0
1837	0
1838	0
1839	37.4
1840	0
1841	0
1842	0
1843	27.6
1844	0
1845	0
1846	0.8
1847	0.2
1848	0.8
1849	0
1850	0.2
1851	0
1852	0
1853	0
1854	0
1855	0
1856	40
1857	2
1858	0
1859	0
1860	0
1861	0
1862	0
1863	0
1864	0
1865	0
1866	6.2
1867	1.2
1868	1.8
1869	11.4
1870	73.4
1871	0
1872	5.8
1873	0
1874	0
1875	7.6
1876	60.6
1877	0.6
1878	6
1879	0.2
1880	25.2
1881	6.2
1882	30.2
1883	2.2
1884	48.4
1885	0
1886	0.8
1887	0.2
1888	0
1889	0
1890	3
1891	0.2
1892	1.8
1893	1.8
1894	0.2
1895	15.6
1896	0
1897	0
1898	1.8
1899	0.4
1900	0
1901	2
1902	0
1903	6.8
1904	57
1905	8.4
1906	0
1907	0
1908	0
1909	0
1910	0
1911	0
1912	0
1913	0.6
1914	1.2
1915	0
1916	3.6
1917	46
1918	0
1919	2.2
1920	0
1921	0
1922	0
1923	1
1924	0.2
1925	0
1926	0
1927	3.6
1928	21.6
1929	1
1930	33.2
1931	0
1932	0
1933	0
1934	1.6
1935	0
1936	1.4
1937	0
1938	0
1939	0
1940	27.4
1941	0
1942	9.2
1943	39.2
1944	0.2
1945	2.2
1946	0
1947	0
1948	0
1949	0
1950	4.4
1951	22
1952	2.6
1953	4.2
1954	7.2
1955	0
1956	0.4
1957	0
1958	0
1959	12
1960	0.6
1961	0
1962	32.6
1963	0.2
1964	0
1965	0
1966	0
1967	0
1968	0.2
1969	24
1970	12.6
1971	6.4
1972	0
1973	0
1974	0
1975	0
1976	17
1977	2.8
1978	6.4
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	0
1988	0.2
1989	0.4
1990	2
1991	4.2
1992	18.4
1993	3
1994	1.4
1995	0
1996	1.8
1997	0
1998	0.2
1999	0
2000	0
2001	0
2002	37.2
2003	0
2004	12.4
2005	0
2006	0.2
2007	1.4
2008	0.4
2009	0.2
2010	3
2011	20.2
2012	0.2
2013	0
2014	0
2015	0
2016	0
2017	2.6
2018	1.6
2019	1.2
2020	1
2021	1.6
2022	0
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	0
2032	0
2033	5.6
2034	4.4
2035	0.8
2036	23.8
2037	1.8
2038	3
2039	17.8
2040	9
2041	0
2042	0
2043	0.2
2044	0.4
2045	0
2046	0.2
2047	10
2048	4.8
2049	0.2
2050	0
2051	0.6
2052	14.4
2053	1.8
2054	15.4
2055	8.4
2056	9.2
2057	0.2
2058	0.2
2059	0
2060	0
2061	3.8
2062	25.4
2063	0.2
2064	4
2065	1
2066	0.6
2067	0
2068	14.4
2069	0
2070	0.4
2071	5.2
2072	0.2
2073	0.4
2074	3.4
2075	0
2076	0.2
2077	0
2078	0
2079	14
2080	0
2081	0.2
2082	0
2083	0
2084	0
2085	3.4
2086	0
2087	1
2088	0
2089	0
2090	0
2091	63.4
2092	0
2093	20.8
2094	10.6
2095	0.2
2096	0
2097	0
2098	0
2099	5.6
2100	78.4
2101	6.2
2102	1.4
2103	0.6
2104	0
2105	0
2106	0.2
2107	0.2
2108	0
2109	0
2110	0
2111	0
2112	0
2113	14.6
2114	5
2115	0
2116	27.8
2117	13.2
2118	0.2
2119	0
2120	0
2121	3.8
2122	16.4
2123	20.4
2124	21
2125	1
2126	38.2
2127	0
2128	0
2129	4.2
2130	5.8
2131	0
2132	0
2133	0
2134	0
2135	0
2136	22.4
2137	0
2138	5.4
2139	0.6
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	10.4
2147	2.8
2148	0.2
2149	0.2
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	0
2157	0
2158	0
2159	4.6
2160	24
2161	25.2
2162	1.2
2163	0.2
2164	0
2165	0.2
2166	17.6
2167	43
2168	21.2
2169	9.4
2170	0
2171	0
2172	0.2
2173	0
2174	0.2
2175	0.4
2176	19
2177	33
2178	4.4
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	5
2186	9.6
2187	0
2188	18
2189	1.4
2190	0
2191	0
2192	0
2193	0.4
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	0.2
2201	12.2
2202	29
2203	2
2204	0
2205	0
2206	0
2207	0
2208	0.4
2209	0.8
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	11.4
2218	0.2
2219	0
2220	0
2221	0.8
2222	0
2223	0
2224	1
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0.6
2231	0
2232	0
2233	0
2234	0
2235	24.4
2236	0
2237	0
2238	0
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	2
2248	0.2
2249	18.8
2250	7.8
2251	12
2252	0.2
2253	0
2254	4.4
2255	1
2256	0
2257	0
2258	2.4
2259	0
2260	0.6
2261	0.2
2262	0
2263	0
2264	16.2
2265	0
2266	6.2
2267	0.2
2268	13.2
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	5
2276	2.6
2277	0
2278	0
2279	0
2280	41.4
2281	3.2
2282	0
2283	0
2284	0.2
2285	0
2286	0
2287	0
2288	0
2289	0
2290	1.2
2291	0.2
2292	17.6
2293	1.4
2294	0
2295	4.4
2296	0
2297	0
2298	42.8
2299	0
2300	34.6
2301	0
2302	0
2303	1.4
2304	5.4
2305	2
2306	0
2307	0
2308	0.2
2309	16.4
2310	2.4
2311	0
2312	1.4
2313	0.2
2314	0
2315	0
2316	0
2317	0
2318	16
2319	0.2
2320	0
2321	0
2322	0
2323	2.2
2324	0
2325	7
2326	4.8
2327	45.6
2328	1.4
2329	3.4
2330	25.8
2331	3.4
2332	0.2
2333	0
2334	0
2335	0
2336	0
2337	0
2338	1.2
2339	1
2340	0
2341	5
2342	0.8
2343	1.2
2344	1.6
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	13
2357	0.8
2358	0
2359	0
2360	0
2361	0
2362	0
2363	14
2364	2.4
2365	0
2366	0
2367	0
2368	0
2369	0
2370	12.6
2371	15.6
2372	5.6
2373	13
2374	0.6
2375	2
2376	0
2377	0
2378	4
2379	0.6
2380	0
2381	0
2382	11.8
2383	0.4
2384	0
2385	0
2386	0
2387	12.2
2388	37.6
2389	6
2390	4
2391	6.8
2392	0
2393	0
2394	6.4
2395	0
2396	76.4
2397	5.2
2398	0.2
2399	0
2400	0
2401	0
2402	0.2
2403	0
2404	0.6
2405	0
2406	29.4
2407	0
2408	0.2
2409	0
2410	0
2411	0
2412	0.2
2413	0
2414	0
2415	0
2416	0.2
2417	0
2418	3
2419	3.6
2420	0
2421	3
2422	0.2
2423	0
2424	0
2425	0.2
2426	5.2
2427	0
2428	1
2429	1.2
2430	0.4
2431	1
2432	0
2433	0
2434	0
2435	0
2436	0.2
2437	0
2438	0.2
2439	0
2440	0
2441	5.6
2442	21.2
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0.2
2449	0
2450	15.4
2451	0
2452	4.6
2453	43.6
2454	0.4
2455	2.2
2456	10
2457	5.6
2458	0.2
2459	0
2460	0
2461	0
2462	1
2463	0.2
2464	5.2
2465	3
2466	0.2
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0.2
2473	2.6
2474	0
2475	0.2
2476	29.4
2477	61.6
2478	0
2479	4
2480	10.8
2481	4.4
2482	0.4
2483	55.4
2484	2.4
2485	0.2
2486	0.2
2487	0
2488	0
2489	6.6
2490	5.4
2491	10.2
2492	28.6
2493	0
2494	1.8
2495	19.2
2496	0.6
2497	0.4
2498	0
2499	0
2500	9
2501	30.2
2502	19
2503	7
2504	0
2505	0
2506	0
2507	0
2508	11
2509	0
2510	0
2511	0
2512	8.6
2513	8.2
2514	0
2515	0
2516	9
2517	6.8
2518	3.2
2519	2
2520	0
2521	4.8
2522	1.8
2523	4.4
2524	0.8
2525	0
2526	0
2527	0
2528	0
2529	5.4
2530	17.8
2531	0
2532	0
2533	2.8
2534	0.8
2535	0
2536	0
2537	0
2538	0
2539	0
2540	0
2541	0
2542	4
2543	1.4
2544	15.4
2545	0.8
2546	0
2547	0
2548	4.4
2549	0
2550	0
2551	0
2552	0
2553	0
2554	0
2555	21.2
2556	0.2
2557	0
2558	0
2559	26
2560	0
2561	0
2562	0
2563	3.6
2564	0.2
2565	0
2566	0
2567	2
2568	0.8
2569	0
2570	0
2571	0
2572	0
2573	0
2574	0
2575	0
2576	0
2577	0
2578	0.4
2579	19.2
2580	46.6
2581	1.8
2582	0
2583	0
2584	2.4
2585	0
2586	0
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	2.8
2596	4.4
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	4.2
2608	3.4
2609	0
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	17.8
2617	0
2618	0
2619	0
2620	0
2621	0.2
2622	0.6
2623	0
2624	0
